Hour,North,West,Rose,Health Sciences,Fraser,Thunderbird,University Lot Blvd_x,University Lot Blvd_y,University Lot Blvd
2022-03-05 08:00:00,305,40.0,53,83,50,221,70.0,70.0,70.0
2022-03-05 09:00:00,411,42.0,65,118,61,342,132.0,132.0,132.0
2022-03-05 10:00:00,461,47.0,78,137,61,412,153.0,153.0,153.0
2022-03-05 11:00:00,466,59.0,92,159,78,413,159.0,159.0,159.0
2022-03-05 12:00:00,382,69.0,99,146,87,392,121.0,121.0,121.0
2022-03-05 13:00:00,266,76.0,91,129,81,364,104.0,104.0,104.0
2022-03-05 14:00:00,199,80.0,94,138,76,355,101.0,101.0,101.0
2022-03-05 15:00:00,175,74.0,96,114,86,343,101.0,101.0,101.0
2022-03-05 16:00:00,151,72.0,85,101,80,317,92.0,92.0,92.0
2022-03-05 17:00:00,135,65.0,84,83,63,272,89.0,89.0,89.0
2022-03-05 18:00:00,121,75.0,96,82,72,242,74.0,74.0,74.0
2022-03-05 19:00:00,103,59.0,125,53,76,261,36.0,36.0,36.0
2022-03-05 20:00:00,92,66.0,133,47,70,258,24.0,24.0,24.0
2022-03-05 21:00:00,67,39.0,83,43,50,206,16.0,16.0,16.0
2022-03-05 22:00:00,60,31.0,51,38,49,140,20.0,20.0,20.0
2022-03-05 23:00:00,54,38.0,46,20,48,128,20.0,20.0,20.0
2022-03-06 00:00:00,53,37.0,47,18,46,127,20.0,20.0,20.0
2022-03-06 01:00:00,53,36.0,46,17,45,123,14.0,14.0,14.0
2022-03-06 02:00:00,52,38.0,47,17,44,125,11.0,11.0,11.0
2022-03-06 03:00:00,53,37.0,47,17,44,125,11.0,11.0,11.0
2022-03-06 04:00:00,54,34.0,47,17,45,126,11.0,11.0,11.0
2022-03-06 05:00:00,54,35.0,47,21,44,125,11.0,11.0,11.0
2022-03-06 06:00:00,50,38.0,48,55,43,129,11.0,11.0,11.0
2022-03-06 07:00:00,53,44.0,48,61,43,146,16.0,16.0,16.0
2022-03-06 08:00:00,81,56.0,49,73,48,177,23.0,23.0,23.0
2022-03-06 09:00:00,93,69.0,57,81,52,203,33.0,33.0,33.0
2022-03-06 10:00:00,105,78.0,71,88,64,223,31.0,31.0,31.0
2022-03-06 11:00:00,118,62.0,83,94,67,255,32.0,32.0,32.0
2022-03-06 12:00:00,127,59.0,93,103,77,244,45.0,45.0,45.0
2022-03-06 13:00:00,117,62.0,112,103,83,203,53.0,53.0,53.0
2022-03-06 14:00:00,119,85.0,175,115,87,216,44.0,44.0,44.0
2022-03-06 15:00:00,113,97.0,170,95,87,220,46.0,46.0,46.0
2022-03-06 16:00:00,93,84.0,115,88,84,219,33.0,33.0,33.0
2022-03-06 17:00:00,73,58.0,61,82,81,205,23.0,23.0,23.0
2022-03-06 18:00:00,76,42.0,61,80,70,256,21.0,21.0,21.0
2022-03-06 19:00:00,67,26.0,55,53,73,287,18.0,18.0,18.0
2022-03-06 20:00:00,74,27.0,53,51,61,284,13.0,13.0,13.0
2022-03-06 21:00:00,66,33.0,54,49,62,249,11.0,11.0,11.0
2022-03-06 22:00:00,70,37.0,50,48,63,159,11.0,11.0,11.0
2022-03-06 23:00:00,66,37.0,52,34,62,137,10.0,10.0,10.0
2022-03-07 00:00:00,65,34.0,51,25,62,135,8.0,8.0,8.0
2022-03-07 01:00:00,63,34.0,51,24,61,133,8.0,8.0,8.0
2022-03-07 02:00:00,0,4.0,0,24,61,1,8.0,8.0,8.0
2022-03-07 03:00:00,0,4.0,0,0,0,1,0.0,0.0,0.0
2022-03-07 04:00:00,0,3.0,0,1,2,2,0.0,0.0,0.0
2022-03-07 05:00:00,14,16.0,0,16,3,10,1.0,1.0,1.0
2022-03-07 06:00:00,67,84.0,7,133,13,69,4.0,4.0,4.0
2022-03-07 07:00:00,144,224.0,54,318,78,263,5.0,5.0,5.0
2022-03-07 08:00:00,262,397.0,184,549,192,514,9.0,9.0,9.0
2022-03-07 09:00:00,408,557.0,313,687,313,680,20.0,20.0,20.0
2022-03-07 10:00:00,474,604.0,365,754,373,776,23.0,23.0,23.0
2022-03-07 11:00:00,518,634.0,406,760,394,816,37.0,37.0,37.0
2022-03-07 12:00:00,534,660.0,429,768,418,820,35.0,35.0,35.0
2022-03-07 13:00:00,528,654.0,435,764,414,857,41.0,41.0,41.0
2022-03-07 14:00:00,485,618.0,392,728,397,795,33.0,33.0,33.0
2022-03-07 15:00:00,434,526.0,342,594,356,705,33.0,33.0,33.0
2022-03-07 16:00:00,335,340.0,229,388,222,497,37.0,37.0,37.0
2022-03-07 17:00:00,220,219.0,145,206,134,306,47.0,47.0,47.0
2022-03-07 18:00:00,145,190.0,91,141,96,240,44.0,44.0,44.0
2022-03-07 19:00:00,125,152.0,63,92,79,203,21.0,21.0,21.0
2022-03-07 20:00:00,75,123.0,29,66,59,147,18.0,18.0,18.0
2022-03-07 21:00:00,36,75.0,22,63,31,127,8.0,8.0,8.0
2022-03-07 22:00:00,11,65.0,14,49,24,86,4.0,4.0,4.0
2022-03-07 23:00:00,11,37.0,9,21,22,35,1.0,1.0,1.0
2022-03-08 00:00:00,5,31.0,10,15,20,29,1.0,1.0,1.0
2022-03-08 01:00:00,4,26.0,9,12,19,25,1.0,1.0,1.0
2022-03-08 02:00:00,3,10.0,9,12,18,25,1.0,1.0,1.0
2022-03-08 03:00:00,2,12.0,9,13,18,26,1.0,1.0,1.0
2022-03-08 04:00:00,3,11.0,9,13,20,26,1.0,1.0,1.0
2022-03-08 05:00:00,19,24.0,10,25,22,36,3.0,3.0,3.0
2022-03-08 06:00:00,67,105.0,16,166,36,116,6.0,6.0,6.0
2022-03-08 07:00:00,154,265.0,67,379,102,294,11.0,11.0,11.0
2022-03-08 08:00:00,292,432.0,176,637,219,571,17.0,17.0,17.0
2022-03-08 09:00:00,486,588.0,354,810,363,791,34.0,34.0,34.0
2022-03-08 10:00:00,583,650.0,423,867,431,888,43.0,43.0,43.0
2022-03-08 11:00:00,614,672.0,437,894,447,907,55.0,55.0,55.0
2022-03-08 12:00:00,613,676.0,454,899,471,916,56.0,56.0,56.0
2022-03-08 13:00:00,661,702.0,489,905,490,955,55.0,55.0,55.0
2022-03-08 14:00:00,613,648.0,461,865,455,878,50.0,50.0,50.0
2022-03-08 15:00:00,522,527.0,402,698,408,740,45.0,45.0,45.0
2022-03-08 16:00:00,398,383.0,300,456,277,558,31.0,31.0,31.0
2022-03-08 17:00:00,258,300.0,215,260,168,366,34.0,34.0,34.0
2022-03-08 18:00:00,177,203.0,154,182,119,282,41.0,41.0,41.0
2022-03-08 19:00:00,117,143.0,114,112,80,233,24.0,24.0,24.0
2022-03-08 20:00:00,47,116.0,59,86,58,187,15.0,15.0,15.0
2022-03-08 21:00:00,17,87.0,44,81,45,139,10.0,10.0,10.0
2022-03-08 22:00:00,12,75.0,33,68,32,92,4.0,4.0,4.0
2022-03-08 23:00:00,7,44.0,29,34,23,64,4.0,4.0,4.0
2022-03-09 00:00:00,0,37.0,27,28,20,58,1.0,1.0,1.0
2022-03-09 01:00:00,1,18.0,25,27,21,56,1.0,1.0,1.0
2022-03-09 02:00:00,1,13.0,25,27,20,56,1.0,1.0,1.0
2022-03-09 03:00:00,1,15.0,25,28,20,57,1.0,1.0,1.0
2022-03-09 04:00:00,3,15.0,25,27,22,58,1.0,1.0,1.0
2022-03-09 05:00:00,12,24.0,25,42,23,72,1.0,1.0,1.0
2022-03-09 06:00:00,65,106.0,33,160,36,144,3.0,3.0,3.0
2022-03-09 07:00:00,135,242.0,86,361,112,359,7.0,7.0,7.0
2022-03-09 08:00:00,325,455.0,232,622,243,629,13.0,13.0,13.0
2022-03-09 09:00:00,469,582.0,393,762,368,846,28.0,28.0,28.0
2022-03-09 10:00:00,537,652.0,471,828,429,930,42.0,42.0,42.0
2022-03-09 11:00:00,576,701.0,508,830,454,968,53.0,53.0,53.0
2022-03-09 12:00:00,601,710.0,529,817,472,972,50.0,50.0,50.0
2022-03-09 13:00:00,602,706.0,515,817,482,974,45.0,45.0,45.0
2022-03-09 14:00:00,558,654.0,474,795,443,936,42.0,42.0,42.0
2022-03-09 15:00:00,467,541.0,423,646,385,803,49.0,49.0,49.0
2022-03-09 16:00:00,349,365.0,286,418,267,596,40.0,40.0,40.0
2022-03-09 17:00:00,226,271.0,194,226,170,384,39.0,39.0,39.0
2022-03-09 18:00:00,171,239.0,149,163,130,320,68.0,68.0,68.0
2022-03-09 19:00:00,117,160.0,102,103,107,274,69.0,69.0,69.0
2022-03-09 20:00:00,86,119.0,74,82,72,201,45.0,45.0,45.0
2022-03-09 21:00:00,56,90.0,42,76,47,167,31.0,31.0,31.0
2022-03-09 22:00:00,35,78.0,31,60,39,126,19.0,19.0,19.0
2022-03-09 23:00:00,31,51.0,35,34,31,87,15.0,15.0,15.0
2022-03-10 00:00:00,21,53.0,36,31,28,77,11.0,11.0,11.0
2022-03-10 01:00:00,19,37.0,35,30,28,76,7.0,7.0,7.0
2022-03-10 02:00:00,16,27.0,35,29,26,77,7.0,7.0,7.0
2022-03-10 03:00:00,16,27.0,35,29,27,77,7.0,7.0,7.0
2022-03-10 04:00:00,17,25.0,35,28,29,77,7.0,7.0,7.0
2022-03-10 05:00:00,27,40.0,35,43,29,89,8.0,8.0,8.0
2022-03-10 06:00:00,76,116.0,39,182,38,153,10.0,10.0,10.0
2022-03-10 07:00:00,161,259.0,90,393,92,337,15.0,15.0,15.0
2022-03-10 08:00:00,295,403.0,202,635,187,585,17.0,17.0,17.0
2022-03-10 09:00:00,439,533.0,379,787,307,792,33.0,33.0,33.0
2022-03-10 10:00:00,528,596.0,462,840,373,891,36.0,36.0,36.0
2022-03-10 11:00:00,537,606.0,459,854,399,926,48.0,48.0,48.0
2022-03-10 12:00:00,541,616.0,473,861,416,992,58.0,58.0,58.0
2022-03-10 13:00:00,546,648.0,506,880,427,1009,58.0,58.0,58.0
2022-03-10 14:00:00,530,591.0,476,829,410,901,59.0,59.0,59.0
2022-03-10 15:00:00,465,478.0,429,669,345,750,54.0,54.0,54.0
2022-03-10 16:00:00,358,377.0,320,446,258,579,50.0,50.0,50.0
2022-03-10 17:00:00,260,277.0,224,241,164,404,42.0,42.0,42.0
2022-03-10 18:00:00,187,204.0,164,165,136,337,44.0,44.0,44.0
2022-03-10 19:00:00,141,141.0,117,129,93,265,36.0,36.0,36.0
2022-03-10 20:00:00,98,109.0,83,109,71,202,19.0,19.0,19.0
2022-03-10 21:00:00,58,91.0,64,96,59,186,16.0,16.0,16.0
2022-03-10 22:00:00,33,80.0,51,83,50,129,10.0,10.0,10.0
2022-03-10 23:00:00,28,48.0,51,57,49,106,8.0,8.0,8.0
2022-03-11 00:00:00,26,49.0,53,53,47,99,7.0,7.0,7.0
2022-03-11 01:00:00,27,40.0,52,49,47,97,6.0,6.0,6.0
2022-03-11 02:00:00,28,31.0,53,48,47,96,3.0,3.0,3.0
2022-03-11 03:00:00,28,33.0,52,48,47,93,3.0,3.0,3.0
2022-03-11 04:00:00,27,33.0,52,47,48,95,3.0,3.0,3.0
2022-03-11 05:00:00,40,39.0,53,58,50,105,4.0,4.0,4.0
2022-03-11 06:00:00,89,97.0,61,174,58,184,5.0,5.0,5.0
2022-03-11 07:00:00,142,216.0,83,346,98,405,8.0,8.0,8.0
2022-03-11 08:00:00,278,358.0,173,533,177,643,17.0,17.0,17.0
2022-03-11 09:00:00,398,500.0,287,666,257,821,31.0,31.0,31.0
2022-03-11 10:00:00,444,559.0,345,712,302,850,47.0,47.0,47.0
2022-03-11 11:00:00,473,543.0,368,720,336,849,60.0,60.0,60.0
2022-03-11 12:00:00,446,540.0,368,717,355,824,72.0,72.0,72.0
2022-03-11 13:00:00,450,524.0,377,716,355,807,66.0,66.0,66.0
2022-03-11 14:00:00,433,486.0,331,674,311,739,57.0,57.0,57.0
2022-03-11 15:00:00,338,398.0,276,557,254,625,53.0,53.0,53.0
2022-03-11 16:00:00,227,244.0,197,370,180,459,43.0,43.0,43.0
2022-03-11 17:00:00,164,181.0,144,220,136,325,45.0,45.0,45.0
2022-03-11 18:00:00,120,140.0,148,156,119,298,44.0,44.0,44.0
2022-03-11 19:00:00,114,131.0,228,115,108,249,30.0,30.0,30.0
2022-03-11 20:00:00,103,127.0,224,97,100,239,32.0,32.0,32.0
2022-03-11 21:00:00,100,88.0,79,93,68,178,29.0,29.0,29.0
2022-03-11 22:00:00,86,84.0,69,84,66,152,21.0,21.0,21.0
2022-03-11 23:00:00,86,60.0,66,52,61,129,20.0,20.0,20.0
2022-03-12 00:00:00,80,50.0,66,49,59,121,18.0,18.0,18.0
2022-03-12 01:00:00,67,33.0,65,47,56,117,12.0,12.0,12.0
2022-03-12 02:00:00,51,29.0,62,46,59,117,4.0,4.0,4.0
2022-03-12 03:00:00,50,29.0,62,46,61,117,4.0,4.0,4.0
2022-03-12 04:00:00,52,33.0,62,46,61,117,4.0,4.0,4.0
2022-03-12 05:00:00,52,31.0,62,52,61,119,4.0,4.0,4.0
2022-03-12 06:00:00,55,32.0,61,91,62,120,7.0,7.0,7.0
2022-03-12 07:00:00,58,43.0,61,93,67,135,9.0,9.0,9.0
2022-03-12 08:00:00,66,56.0,67,106,77,147,8.0,8.0,8.0
2022-03-12 09:00:00,93,55.0,75,136,84,182,21.0,21.0,21.0
2022-03-12 10:00:00,119,66.0,85,159,89,226,27.0,27.0,27.0
2022-03-12 11:00:00,123,72.0,91,178,94,235,42.0,42.0,42.0
2022-03-12 12:00:00,118,70.0,95,165,87,232,47.0,47.0,47.0
2022-03-12 13:00:00,112,77.0,92,169,87,228,45.0,45.0,45.0
2022-03-12 14:00:00,111,78.0,100,170,96,226,44.0,44.0,44.0
2022-03-12 15:00:00,101,73.0,103,155,99,230,31.0,31.0,31.0
2022-03-12 16:00:00,93,42.0,93,143,89,204,22.0,22.0,22.0
2022-03-12 17:00:00,71,40.0,81,123,88,208,17.0,17.0,17.0
2022-03-12 18:00:00,70,33.0,81,120,95,219,10.0,10.0,10.0
2022-03-12 19:00:00,61,29.0,81,84,101,215,13.0,13.0,13.0
2022-03-12 20:00:00,64,36.0,81,77,96,222,11.0,11.0,11.0
2022-03-12 21:00:00,63,33.0,77,73,91,156,9.0,9.0,9.0
2022-03-12 22:00:00,58,28.0,61,68,55,131,8.0,8.0,8.0
2022-03-12 23:00:00,45,26.0,58,49,57,115,7.0,7.0,7.0
2022-03-13 00:00:00,37,25.0,59,46,54,108,7.0,7.0,7.0
2022-03-13 01:00:00,33,30.0,59,46,55,108,4.0,4.0,4.0
2022-03-13 03:00:00,32,33.0,59,45,55,110,3.0,3.0,3.0
2022-03-13 04:00:00,34,35.0,59,45,57,112,3.0,3.0,3.0
2022-03-13 05:00:00,34,36.0,59,49,57,113,4.0,4.0,4.0
2022-03-13 06:00:00,33,37.0,59,85,58,115,3.0,3.0,3.0
2022-03-13 07:00:00,39,45.0,60,88,59,121,5.0,5.0,5.0
2022-03-13 08:00:00,64,62.0,59,97,66,146,12.0,12.0,12.0
2022-03-13 09:00:00,66,69.0,67,107,67,163,17.0,17.0,17.0
2022-03-13 10:00:00,77,73.0,76,119,71,162,19.0,19.0,19.0
2022-03-13 11:00:00,90,70.0,88,123,78,164,24.0,24.0,24.0
2022-03-13 12:00:00,105,69.0,101,131,84,161,20.0,20.0,20.0
2022-03-13 13:00:00,123,70.0,116,136,111,176,28.0,28.0,28.0
2022-03-13 14:00:00,114,79.0,142,151,115,193,34.0,34.0,34.0
2022-03-13 15:00:00,124,71.0,134,120,116,209,28.0,28.0,28.0
2022-03-13 16:00:00,103,38.0,91,116,80,216,26.0,26.0,26.0
2022-03-13 17:00:00,83,29.0,81,110,81,219,17.0,17.0,17.0
2022-03-13 18:00:00,63,29.0,70,111,79,182,20.0,20.0,20.0
2022-03-13 19:00:00,71,33.0,70,91,78,185,14.0,14.0,14.0
2022-03-13 20:00:00,60,32.0,65,79,78,172,15.0,15.0,15.0
2022-03-13 21:00:00,53,28.0,62,76,74,168,12.0,12.0,12.0
2022-03-13 22:00:00,50,21.0,64,70,77,154,10.0,10.0,10.0
2022-03-13 23:00:00,48,24.0,65,53,69,122,9.0,9.0,9.0
2022-03-14 00:00:00,50,20.0,65,50,69,114,9.0,9.0,9.0
2022-03-14 01:00:00,48,25.0,65,49,68,111,7.0,7.0,7.0
2022-03-14 02:00:00,1,3.0,0,49,68,1,7.0,7.0,7.0
2022-03-14 03:00:00,4,4.0,0,0,0,2,0.0,0.0,0.0
2022-03-14 04:00:00,6,3.0,0,0,1,1,0.0,0.0,0.0
2022-03-14 05:00:00,21,16.0,0,13,2,10,1.0,1.0,1.0
2022-03-14 06:00:00,73,76.0,8,124,10,78,4.0,4.0,4.0
2022-03-14 07:00:00,143,196.0,45,318,63,283,8.0,8.0,8.0
2022-03-14 08:00:00,294,383.0,155,547,169,524,19.0,19.0,19.0
2022-03-14 09:00:00,424,500.0,285,673,277,673,22.0,22.0,22.0
2022-03-14 10:00:00,479,545.0,344,735,316,747,29.0,29.0,29.0
2022-03-14 11:00:00,525,576.0,369,737,339,765,52.0,52.0,52.0
2022-03-14 12:00:00,530,606.0,404,727,377,741,43.0,43.0,43.0
2022-03-14 13:00:00,539,613.0,406,727,372,758,35.0,35.0,35.0
2022-03-14 14:00:00,522,575.0,377,711,354,734,31.0,31.0,31.0
2022-03-14 15:00:00,452,491.0,324,576,298,644,36.0,36.0,36.0
2022-03-14 16:00:00,321,313.0,224,351,195,445,31.0,31.0,31.0
2022-03-14 17:00:00,206,230.0,132,171,115,264,27.0,27.0,27.0
2022-03-14 18:00:00,162,197.0,88,123,71,220,19.0,19.0,19.0
2022-03-14 19:00:00,130,153.0,50,84,54,177,12.0,12.0,12.0
2022-03-14 20:00:00,105,121.0,31,63,37,140,13.0,13.0,13.0
2022-03-14 21:00:00,64,85.0,12,50,18,110,4.0,4.0,4.0
2022-03-14 22:00:00,47,64.0,4,40,14,63,0.0,0.0,0.0
2022-03-14 23:00:00,47,39.0,3,7,9,23,0.0,0.0,0.0
2022-03-15 00:00:00,40,28.0,5,1,7,22,1.0,1.0,1.0
2022-03-15 01:00:00,40,12.0,5,0,8,21,1.0,1.0,1.0
2022-03-15 02:00:00,41,6.0,5,0,8,17,1.0,1.0,1.0
2022-03-15 03:00:00,39,6.0,5,0,8,18,1.0,1.0,1.0
2022-03-15 04:00:00,40,6.0,5,0,7,23,1.0,1.0,1.0
2022-03-15 05:00:00,52,24.0,6,9,7,34,2.0,2.0,2.0
2022-03-15 06:00:00,100,91.0,29,123,13,107,4.0,4.0,4.0
2022-03-15 07:00:00,178,247.0,82,320,73,303,11.0,11.0,11.0
2022-03-15 08:00:00,327,445.0,219,546,208,563,16.0,16.0,16.0
2022-03-15 09:00:00,473,555.0,372,695,306,738,36.0,36.0,36.0
2022-03-15 10:00:00,575,636.0,472,758,387,845,46.0,46.0,46.0
2022-03-15 11:00:00,599,631.0,488,790,395,888,54.0,54.0,54.0
2022-03-15 12:00:00,609,637.0,476,801,402,904,52.0,52.0,52.0
2022-03-15 13:00:00,655,684.0,495,811,430,937,54.0,54.0,54.0
2022-03-15 14:00:00,632,665.0,463,796,411,887,49.0,49.0,49.0
2022-03-15 15:00:00,547,528.0,441,669,363,755,44.0,44.0,44.0
2022-03-15 16:00:00,439,371.0,326,434,252,563,25.0,25.0,25.0
2022-03-15 17:00:00,309,273.0,218,225,153,351,31.0,31.0,31.0
2022-03-15 18:00:00,205,181.0,144,151,106,219,26.0,26.0,26.0
2022-03-15 19:00:00,148,135.0,92,79,73,173,11.0,11.0,11.0
2022-03-15 20:00:00,103,106.0,49,52,49,128,8.0,8.0,8.0
2022-03-15 21:00:00,74,79.0,29,39,32,116,6.0,6.0,6.0
2022-03-15 22:00:00,63,68.0,14,18,22,78,0.0,0.0,0.0
2022-03-15 23:00:00,61,37.0,12,0,18,50,2.0,2.0,2.0
2022-03-16 00:00:00,56,31.0,11,0,15,40,1.0,1.0,1.0
2022-03-16 01:00:00,53,9.0,12,0,15,34,1.0,1.0,1.0
2022-03-16 02:00:00,55,5.0,12,1,15,33,1.0,1.0,1.0
2022-03-16 03:00:00,53,6.0,12,2,15,33,1.0,1.0,1.0
2022-03-16 04:00:00,55,5.0,12,3,16,34,1.0,1.0,1.0
2022-03-16 05:00:00,64,17.0,12,15,17,43,1.0,1.0,1.0
2022-03-16 06:00:00,119,89.0,32,116,24,116,3.0,3.0,3.0
2022-03-16 07:00:00,187,212.0,75,331,95,302,5.0,5.0,5.0
2022-03-16 08:00:00,376,430.0,194,571,216,598,11.0,11.0,11.0
2022-03-16 09:00:00,498,549.0,336,705,312,805,24.0,24.0,24.0
2022-03-16 10:00:00,555,609.0,402,759,376,901,34.0,34.0,34.0
2022-03-16 11:00:00,599,640.0,459,787,390,935,54.0,54.0,54.0
2022-03-16 12:00:00,628,667.0,487,800,431,975,45.0,45.0,45.0
2022-03-16 13:00:00,650,669.0,507,792,429,1002,52.0,52.0,52.0
2022-03-16 14:00:00,617,650.0,470,751,396,950,43.0,43.0,43.0
2022-03-16 15:00:00,523,537.0,408,588,339,798,43.0,43.0,43.0
2022-03-16 16:00:00,398,352.0,300,362,234,585,34.0,34.0,34.0
2022-03-16 17:00:00,303,250.0,202,205,150,384,34.0,34.0,34.0
2022-03-16 18:00:00,245,188.0,135,136,105,360,49.0,49.0,49.0
2022-03-16 19:00:00,180,128.0,86,91,82,298,44.0,44.0,44.0
2022-03-16 20:00:00,116,106.0,44,66,56,225,25.0,25.0,25.0
2022-03-16 21:00:00,83,87.0,33,55,35,141,18.0,18.0,18.0
2022-03-16 22:00:00,78,70.0,23,44,29,83,13.0,13.0,13.0
2022-03-16 23:00:00,69,40.0,20,15,26,58,13.0,13.0,13.0
2022-03-17 00:00:00,62,36.0,21,10,17,44,11.0,11.0,11.0
2022-03-17 01:00:00,63,14.0,20,9,17,40,8.0,8.0,8.0
2022-03-17 02:00:00,61,11.0,19,9,17,41,2.0,2.0,2.0
2022-03-17 03:00:00,60,11.0,19,9,17,40,2.0,2.0,2.0
2022-03-17 04:00:00,59,11.0,19,10,18,40,2.0,2.0,2.0
2022-03-17 05:00:00,73,21.0,19,22,20,53,2.0,2.0,2.0
2022-03-17 06:00:00,134,94.0,31,126,27,112,3.0,3.0,3.0
2022-03-17 07:00:00,210,215.0,74,307,79,293,9.0,9.0,9.0
2022-03-17 08:00:00,338,421.0,175,566,168,542,17.0,17.0,17.0
2022-03-17 09:00:00,480,530.0,310,713,279,723,33.0,33.0,33.0
2022-03-17 10:00:00,562,601.0,397,773,369,810,52.0,52.0,52.0
2022-03-17 11:00:00,580,621.0,409,801,377,825,54.0,54.0,54.0
2022-03-17 12:00:00,586,645.0,436,800,391,870,62.0,62.0,62.0
2022-03-17 13:00:00,633,669.0,469,806,402,911,61.0,61.0,61.0
2022-03-17 14:00:00,612,607.0,451,785,379,826,46.0,46.0,46.0
2022-03-17 15:00:00,506,491.0,405,646,349,714,53.0,53.0,53.0
2022-03-17 16:00:00,377,366.0,316,402,250,530,60.0,60.0,60.0
2022-03-17 17:00:00,280,238.0,200,217,158,338,73.0,73.0,73.0
2022-03-17 18:00:00,239,184.0,132,146,117,247,69.0,69.0,69.0
2022-03-17 19:00:00,190,123.0,71,95,86,195,43.0,43.0,43.0
2022-03-17 20:00:00,137,89.0,38,72,63,129,22.0,22.0,22.0
2022-03-17 21:00:00,104,67.0,21,62,45,94,7.0,7.0,7.0
2022-03-17 22:00:00,89,62.0,12,59,36,69,1.0,1.0,1.0
2022-03-17 23:00:00,82,41.0,9,24,31,59,0.0,0.0,0.0
2022-03-18 00:00:00,76,31.0,9,18,28,54,1.0,1.0,1.0
2022-03-18 01:00:00,76,19.0,8,17,28,54,1.0,1.0,1.0
2022-03-18 02:00:00,82,21.0,8,17,29,52,1.0,1.0,1.0
2022-03-18 03:00:00,83,24.0,8,17,30,52,1.0,1.0,1.0
2022-03-18 04:00:00,84,22.0,8,16,30,52,1.0,1.0,1.0
2022-03-18 05:00:00,92,31.0,10,31,32,60,1.0,1.0,1.0
2022-03-18 06:00:00,143,82.0,24,122,36,121,4.0,4.0,4.0
2022-03-18 07:00:00,202,166.0,56,263,69,346,7.0,7.0,7.0
2022-03-18 08:00:00,342,301.0,159,455,152,591,14.0,14.0,14.0
2022-03-18 09:00:00,433,403.0,276,580,216,717,24.0,24.0,24.0
2022-03-18 10:00:00,477,462.0,311,648,266,764,32.0,32.0,32.0
2022-03-18 11:00:00,519,473.0,323,664,291,771,43.0,43.0,43.0
2022-03-18 12:00:00,521,476.0,328,652,319,737,51.0,51.0,51.0
2022-03-18 13:00:00,547,462.0,326,637,319,714,58.0,58.0,58.0
2022-03-18 14:00:00,505,405.0,284,612,294,671,54.0,54.0,54.0
2022-03-18 15:00:00,407,323.0,223,492,244,553,51.0,51.0,51.0
2022-03-18 16:00:00,284,191.0,148,328,162,409,44.0,44.0,44.0
2022-03-18 17:00:00,185,127.0,93,181,107,268,38.0,38.0,38.0
2022-03-18 18:00:00,148,102.0,97,119,86,198,50.0,50.0,50.0
2022-03-18 19:00:00,123,86.0,129,85,75,140,41.0,41.0,41.0
2022-03-18 20:00:00,94,73.0,112,65,60,125,26.0,26.0,26.0
2022-03-18 21:00:00,91,73.0,51,58,52,103,20.0,20.0,20.0
2022-03-18 22:00:00,87,72.0,23,49,49,98,9.0,9.0,9.0
2022-03-18 23:00:00,88,53.0,19,24,39,85,8.0,8.0,8.0
2022-03-19 00:00:00,88,45.0,20,19,39,76,5.0,5.0,5.0
2022-03-19 01:00:00,85,38.0,20,14,39,65,3.0,3.0,3.0
2022-03-19 02:00:00,85,24.0,19,17,39,65,0.0,0.0,0.0
2022-03-19 03:00:00,87,26.0,19,16,39,64,0.0,0.0,0.0
2022-03-19 04:00:00,90,26.0,19,17,40,64,0.0,0.0,0.0
2022-03-19 05:00:00,89,30.0,19,23,40,72,0.0,0.0,0.0
2022-03-19 06:00:00,88,30.0,18,58,44,75,0.0,0.0,0.0
2022-03-19 07:00:00,91,39.0,21,61,43,84,3.0,3.0,3.0
2022-03-19 08:00:00,105,47.0,34,75,50,103,10.0,10.0,10.0
2022-03-19 09:00:00,122,54.0,45,107,55,134,17.0,17.0,17.0
2022-03-19 10:00:00,140,74.0,55,124,60,174,24.0,24.0,24.0
2022-03-19 11:00:00,158,82.0,67,148,68,169,27.0,27.0,27.0
2022-03-19 12:00:00,158,73.0,71,131,82,167,30.0,30.0,30.0
2022-03-19 13:00:00,167,76.0,83,136,85,168,27.0,27.0,27.0
2022-03-19 14:00:00,178,71.0,98,133,82,167,30.0,30.0,30.0
2022-03-19 15:00:00,170,70.0,89,111,81,166,40.0,40.0,40.0
2022-03-19 16:00:00,154,47.0,68,101,74,169,37.0,37.0,37.0
2022-03-19 17:00:00,158,28.0,63,90,65,152,35.0,35.0,35.0
2022-03-19 18:00:00,110,25.0,81,85,67,124,23.0,23.0,23.0
2022-03-19 19:00:00,99,28.0,120,52,66,106,24.0,24.0,24.0
2022-03-19 20:00:00,90,20.0,118,42,59,87,9.0,9.0,9.0
2022-03-19 21:00:00,88,11.0,38,44,54,77,6.0,6.0,6.0
2022-03-19 22:00:00,87,14.0,34,41,50,61,6.0,6.0,6.0
2022-03-19 23:00:00,74,18.0,31,28,49,52,2.0,2.0,2.0
2022-03-20 00:00:00,72,13.0,30,24,48,51,3.0,3.0,3.0
2022-03-20 01:00:00,76,15.0,30,22,48,52,2.0,2.0,2.0
2022-03-20 02:00:00,77,17.0,29,22,48,51,0.0,0.0,0.0
2022-03-20 03:00:00,79,16.0,29,21,48,51,0.0,0.0,0.0
2022-03-20 04:00:00,77,18.0,29,21,48,52,0.0,0.0,0.0
2022-03-20 05:00:00,79,19.0,29,25,48,52,0.0,0.0,0.0
