park,hour,weekday,season,Term,cars
University West Blvd,2,Saturday,Winter,2.0,8.0
University West Blvd,2,Sunday,Fall,0.0,9.0
University West Blvd,2,Sunday,Fall,1.0,
University West Blvd,2,Sunday,Fall,2.0,21.0
University West Blvd,2,Sunday,Spring,0.0,2.0
University West Blvd,2,Sunday,Spring,1.0,0.0
University West Blvd,2,Sunday,Spring,2.0,5.0
University West Blvd,2,Sunday,Summer,0.0,5.0
University West Blvd,2,Sunday,Summer,1.0,5.0
University West Blvd,2,Sunday,Summer,2.0,
University West Blvd,2,Sunday,Winter,0.0,10.0
University West Blvd,2,Sunday,Winter,1.0,
University West Blvd,2,Sunday,Winter,2.0,12.0
University West Blvd,3,Monday,Fall,0.0,7.0
University West Blvd,3,Monday,Fall,1.0,
University West Blvd,3,Monday,Fall,2.0,22.0
University West Blvd,3,Monday,Spring,0.0,2.0
University West Blvd,3,Monday,Spring,1.0,0.0
University West Blvd,3,Monday,Spring,2.0,6.0
University West Blvd,3,Monday,Summer,0.0,6.0
University West Blvd,3,Monday,Summer,1.0,4.0
University West Blvd,3,Monday,Summer,2.0,
University West Blvd,3,Monday,Winter,0.0,11.0
University West Blvd,3,Monday,Winter,1.0,
University West Blvd,3,Monday,Winter,2.0,11.0
University West Blvd,3,Tuesday,Fall,0.0,
University West Blvd,3,Tuesday,Fall,1.0,
University West Blvd,3,Tuesday,Fall,2.0,19.0
University West Blvd,3,Tuesday,Spring,0.0,0.0
University West Blvd,3,Tuesday,Spring,1.0,1.0
University West Blvd,3,Tuesday,Spring,2.0,1.0
University West Blvd,3,Tuesday,Summer,0.0,5.0
University West Blvd,3,Tuesday,Summer,1.0,2.0
University West Blvd,3,Tuesday,Summer,2.0,
University West Blvd,3,Tuesday,Winter,0.0,6.0
University West Blvd,3,Tuesday,Winter,1.0,
University West Blvd,3,Tuesday,Winter,2.0,4.0
University West Blvd,3,Wednesday,Fall,0.0,6.0
University West Blvd,3,Wednesday,Fall,1.0,
University West Blvd,3,Wednesday,Fall,2.0,19.0
University West Blvd,3,Wednesday,Spring,0.0,1.0
University West Blvd,3,Wednesday,Spring,1.0,0.0
University West Blvd,3,Wednesday,Spring,2.0,1.0
University West Blvd,3,Wednesday,Summer,0.0,5.0
University West Blvd,3,Wednesday,Summer,1.0,2.0
University West Blvd,3,Wednesday,Summer,2.0,
University West Blvd,3,Wednesday,Winter,0.0,8.0
University West Blvd,3,Wednesday,Winter,1.0,
University West Blvd,3,Wednesday,Winter,2.0,4.0
University West Blvd,3,Thursday,Fall,0.0,4.0
University West Blvd,3,Thursday,Fall,1.0,
University West Blvd,3,Thursday,Fall,2.0,16.0
University West Blvd,3,Thursday,Spring,0.0,1.0
University West Blvd,3,Thursday,Spring,1.0,0.0
University West Blvd,3,Thursday,Spring,2.0,3.0
University West Blvd,3,Thursday,Summer,0.0,6.0
University West Blvd,3,Thursday,Summer,1.0,3.0
University West Blvd,3,Thursday,Summer,2.0,
University West Blvd,3,Thursday,Winter,0.0,8.0
University West Blvd,3,Thursday,Winter,1.0,
University West Blvd,3,Thursday,Winter,2.0,6.0
University West Blvd,3,Friday,Fall,0.0,6.0
University West Blvd,3,Friday,Fall,1.0,
University West Blvd,3,Friday,Fall,2.0,15.0
University West Blvd,3,Friday,Spring,0.0,2.0
University West Blvd,3,Friday,Spring,1.0,0.0
University West Blvd,3,Friday,Spring,2.0,5.0
University West Blvd,3,Friday,Summer,0.0,5.0
University West Blvd,3,Friday,Summer,1.0,3.0
University West Blvd,3,Friday,Summer,2.0,
University West Blvd,3,Friday,Winter,0.0,8.0
University West Blvd,3,Friday,Winter,1.0,
University West Blvd,3,Friday,Winter,2.0,8.0
University West Blvd,3,Saturday,Fall,0.0,10.0
University West Blvd,3,Saturday,Fall,1.0,
University West Blvd,3,Saturday,Fall,2.0,18.0
University West Blvd,3,Saturday,Spring,0.0,1.0
University West Blvd,3,Saturday,Spring,1.0,0.0
University West Blvd,3,Saturday,Spring,2.0,4.0
University West Blvd,3,Saturday,Summer,0.0,5.0
University West Blvd,3,Saturday,Summer,1.0,4.0
University West Blvd,3,Saturday,Summer,2.0,
University West Blvd,3,Saturday,Winter,0.0,9.0
University West Blvd,3,Saturday,Winter,1.0,
University West Blvd,3,Saturday,Winter,2.0,8.0
University West Blvd,3,Sunday,Fall,0.0,8.0
University West Blvd,3,Sunday,Fall,1.0,
University West Blvd,3,Sunday,Fall,2.0,20.0
University West Blvd,3,Sunday,Spring,0.0,2.0
University West Blvd,3,Sunday,Spring,1.0,0.0
University West Blvd,3,Sunday,Spring,2.0,4.0
University West Blvd,3,Sunday,Summer,0.0,5.0
University West Blvd,3,Sunday,Summer,1.0,5.0
University West Blvd,3,Sunday,Summer,2.0,
University West Blvd,3,Sunday,Winter,0.0,10.0
University West Blvd,3,Sunday,Winter,1.0,
University West Blvd,3,Sunday,Winter,2.0,12.0
University West Blvd,4,Monday,Fall,0.0,3.0
University West Blvd,4,Monday,Fall,1.0,
University West Blvd,4,Monday,Fall,2.0,19.0
University West Blvd,4,Monday,Spring,0.0,0.0
University West Blvd,4,Monday,Spring,1.0,0.0
University West Blvd,4,Monday,Spring,2.0,0.0
University West Blvd,4,Monday,Summer,0.0,2.0
University West Blvd,4,Monday,Summer,1.0,2.0
University West Blvd,4,Monday,Summer,2.0,
University West Blvd,4,Monday,Winter,0.0,10.0
University West Blvd,4,Monday,Winter,1.0,
University West Blvd,4,Monday,Winter,2.0,8.0
University West Blvd,4,Tuesday,Fall,0.0,
University West Blvd,4,Tuesday,Fall,1.0,
University West Blvd,4,Tuesday,Fall,2.0,19.0
University West Blvd,4,Tuesday,Spring,0.0,0.0
University West Blvd,4,Tuesday,Spring,1.0,1.0
University West Blvd,4,Tuesday,Spring,2.0,1.0
University West Blvd,4,Tuesday,Summer,0.0,5.0
University West Blvd,4,Tuesday,Summer,1.0,2.0
University West Blvd,4,Tuesday,Summer,2.0,
University West Blvd,4,Tuesday,Winter,0.0,6.0
University West Blvd,4,Tuesday,Winter,1.0,
University West Blvd,4,Tuesday,Winter,2.0,4.0
University West Blvd,4,Wednesday,Fall,0.0,6.0
University West Blvd,4,Wednesday,Fall,1.0,
University West Blvd,4,Wednesday,Fall,2.0,19.0
University West Blvd,4,Wednesday,Spring,0.0,1.0
University West Blvd,4,Wednesday,Spring,1.0,0.0
University West Blvd,4,Wednesday,Spring,2.0,1.0
University West Blvd,4,Wednesday,Summer,0.0,5.0
University West Blvd,4,Wednesday,Summer,1.0,2.0
University West Blvd,4,Wednesday,Summer,2.0,
University West Blvd,4,Wednesday,Winter,0.0,8.0
University West Blvd,4,Wednesday,Winter,1.0,
University West Blvd,4,Wednesday,Winter,2.0,4.0
University West Blvd,4,Thursday,Fall,0.0,4.0
University West Blvd,4,Thursday,Fall,1.0,
University West Blvd,4,Thursday,Fall,2.0,15.0
University West Blvd,4,Thursday,Spring,0.0,1.0
University West Blvd,4,Thursday,Spring,1.0,0.0
University West Blvd,4,Thursday,Spring,2.0,3.0
University West Blvd,4,Thursday,Summer,0.0,6.0
University West Blvd,4,Thursday,Summer,1.0,3.0
University West Blvd,4,Thursday,Summer,2.0,
University West Blvd,4,Thursday,Winter,0.0,8.0
University West Blvd,4,Thursday,Winter,1.0,
University West Blvd,4,Thursday,Winter,2.0,6.0
University West Blvd,4,Friday,Fall,0.0,6.0
University West Blvd,4,Friday,Fall,1.0,
University West Blvd,4,Friday,Fall,2.0,14.0
University West Blvd,4,Friday,Spring,0.0,2.0
University West Blvd,4,Friday,Spring,1.0,1.0
University West Blvd,4,Friday,Spring,2.0,5.0
University West Blvd,4,Friday,Summer,0.0,5.0
University West Blvd,4,Friday,Summer,1.0,3.0
University West Blvd,4,Friday,Summer,2.0,
University West Blvd,4,Friday,Winter,0.0,8.0
University West Blvd,4,Friday,Winter,1.0,
University West Blvd,4,Friday,Winter,2.0,8.0
University West Blvd,4,Saturday,Fall,0.0,10.0
University West Blvd,4,Saturday,Fall,1.0,
University West Blvd,4,Saturday,Fall,2.0,18.0
University West Blvd,4,Saturday,Spring,0.0,1.0
University West Blvd,4,Saturday,Spring,1.0,0.0
University West Blvd,4,Saturday,Spring,2.0,3.0
University West Blvd,4,Saturday,Summer,0.0,5.0
University West Blvd,4,Saturday,Summer,1.0,4.0
University West Blvd,4,Saturday,Summer,2.0,
University West Blvd,4,Saturday,Winter,0.0,9.0
University West Blvd,4,Saturday,Winter,1.0,
University West Blvd,4,Saturday,Winter,2.0,8.0
University West Blvd,4,Sunday,Fall,0.0,7.0
University West Blvd,4,Sunday,Fall,1.0,
University West Blvd,4,Sunday,Fall,2.0,20.0
University West Blvd,4,Sunday,Spring,0.0,2.0
University West Blvd,4,Sunday,Spring,1.0,1.0
University West Blvd,4,Sunday,Spring,2.0,4.0
University West Blvd,4,Sunday,Summer,0.0,5.0
University West Blvd,4,Sunday,Summer,1.0,5.0
University West Blvd,4,Sunday,Summer,2.0,
University West Blvd,4,Sunday,Winter,0.0,10.0
University West Blvd,4,Sunday,Winter,1.0,
University West Blvd,4,Sunday,Winter,2.0,12.0
University West Blvd,5,Monday,Fall,0.0,3.0
University West Blvd,5,Monday,Fall,1.0,
University West Blvd,5,Monday,Fall,2.0,19.0
University West Blvd,5,Monday,Spring,0.0,0.0
University West Blvd,5,Monday,Spring,1.0,0.0
University West Blvd,5,Monday,Spring,2.0,0.0
University West Blvd,5,Monday,Summer,0.0,2.0
University West Blvd,5,Monday,Summer,1.0,2.0
University West Blvd,5,Monday,Summer,2.0,
University West Blvd,5,Monday,Winter,0.0,10.0
University West Blvd,5,Monday,Winter,1.0,
University West Blvd,5,Monday,Winter,2.0,8.0
University West Blvd,5,Tuesday,Fall,0.0,
University West Blvd,5,Tuesday,Fall,1.0,
University West Blvd,5,Tuesday,Fall,2.0,19.0
University West Blvd,5,Tuesday,Spring,0.0,0.0
University West Blvd,5,Tuesday,Spring,1.0,1.0
University West Blvd,5,Tuesday,Spring,2.0,1.0
University West Blvd,5,Tuesday,Summer,0.0,5.0
University West Blvd,5,Tuesday,Summer,1.0,2.0
University West Blvd,5,Tuesday,Summer,2.0,
University West Blvd,5,Tuesday,Winter,0.0,6.0
University West Blvd,5,Tuesday,Winter,1.0,
University West Blvd,5,Tuesday,Winter,2.0,4.0
University West Blvd,5,Wednesday,Fall,0.0,6.0
University West Blvd,5,Wednesday,Fall,1.0,
University West Blvd,5,Wednesday,Fall,2.0,19.0
University West Blvd,5,Wednesday,Spring,0.0,1.0
University West Blvd,5,Wednesday,Spring,1.0,0.0
University West Blvd,5,Wednesday,Spring,2.0,1.0
University West Blvd,5,Wednesday,Summer,0.0,5.0
University West Blvd,5,Wednesday,Summer,1.0,2.0
University West Blvd,5,Wednesday,Summer,2.0,
University West Blvd,5,Wednesday,Winter,0.0,8.0
University West Blvd,5,Wednesday,Winter,1.0,
University West Blvd,5,Wednesday,Winter,2.0,4.0
University West Blvd,5,Thursday,Fall,0.0,5.0
University West Blvd,5,Thursday,Fall,1.0,
University West Blvd,5,Thursday,Fall,2.0,16.0
University West Blvd,5,Thursday,Spring,0.0,1.0
University West Blvd,5,Thursday,Spring,1.0,0.0
University West Blvd,5,Thursday,Spring,2.0,3.0
University West Blvd,5,Thursday,Summer,0.0,6.0
University West Blvd,5,Thursday,Summer,1.0,3.0
University West Blvd,5,Thursday,Summer,2.0,
University West Blvd,5,Thursday,Winter,0.0,8.0
University West Blvd,5,Thursday,Winter,1.0,
University West Blvd,5,Thursday,Winter,2.0,6.0
University West Blvd,5,Friday,Fall,0.0,6.0
University West Blvd,5,Friday,Fall,1.0,
University West Blvd,5,Friday,Fall,2.0,15.0
University West Blvd,5,Friday,Spring,0.0,2.0
University West Blvd,5,Friday,Spring,1.0,1.0
University West Blvd,5,Friday,Spring,2.0,5.0
University West Blvd,5,Friday,Summer,0.0,5.0
University West Blvd,5,Friday,Summer,1.0,3.0
University West Blvd,5,Friday,Summer,2.0,
University West Blvd,5,Friday,Winter,0.0,8.0
University West Blvd,5,Friday,Winter,1.0,
University West Blvd,5,Friday,Winter,2.0,8.0
University West Blvd,5,Saturday,Fall,0.0,10.0
University West Blvd,5,Saturday,Fall,1.0,
University West Blvd,5,Saturday,Fall,2.0,18.0
University West Blvd,5,Saturday,Spring,0.0,1.0
University West Blvd,5,Saturday,Spring,1.0,0.0
University West Blvd,5,Saturday,Spring,2.0,4.0
University West Blvd,5,Saturday,Summer,0.0,4.0
University West Blvd,5,Saturday,Summer,1.0,4.0
University West Blvd,5,Saturday,Summer,2.0,
University West Blvd,5,Saturday,Winter,0.0,9.0
University West Blvd,5,Saturday,Winter,1.0,
University West Blvd,5,Saturday,Winter,2.0,8.0
University West Blvd,5,Sunday,Fall,0.0,8.0
University West Blvd,5,Sunday,Fall,1.0,
University West Blvd,5,Sunday,Fall,2.0,20.0
University West Blvd,5,Sunday,Spring,0.0,2.0
University West Blvd,5,Sunday,Spring,1.0,1.0
University West Blvd,5,Sunday,Spring,2.0,5.0
University West Blvd,5,Sunday,Summer,0.0,5.0
University West Blvd,5,Sunday,Summer,1.0,5.0
University West Blvd,5,Sunday,Summer,2.0,
University West Blvd,5,Sunday,Winter,0.0,10.0
University West Blvd,5,Sunday,Winter,1.0,
University West Blvd,5,Sunday,Winter,2.0,12.0
University West Blvd,6,Monday,Fall,0.0,4.0
University West Blvd,6,Monday,Fall,1.0,
University West Blvd,6,Monday,Fall,2.0,19.0
University West Blvd,6,Monday,Spring,0.0,0.0
University West Blvd,6,Monday,Spring,1.0,0.0
University West Blvd,6,Monday,Spring,2.0,1.0
University West Blvd,6,Monday,Summer,0.0,2.0
University West Blvd,6,Monday,Summer,1.0,2.0
University West Blvd,6,Monday,Summer,2.0,
University West Blvd,6,Monday,Winter,0.0,10.0
University West Blvd,6,Monday,Winter,1.0,
University West Blvd,6,Monday,Winter,2.0,8.0
University West Blvd,6,Tuesday,Fall,0.0,
University West Blvd,6,Tuesday,Fall,1.0,
University West Blvd,6,Tuesday,Fall,2.0,20.0
University West Blvd,6,Tuesday,Spring,0.0,1.0
University West Blvd,6,Tuesday,Spring,1.0,1.0
University West Blvd,6,Tuesday,Spring,2.0,1.0
University West Blvd,6,Tuesday,Summer,0.0,6.0
University West Blvd,6,Tuesday,Summer,1.0,3.0
University West Blvd,6,Tuesday,Summer,2.0,
University West Blvd,6,Tuesday,Winter,0.0,7.0
University West Blvd,6,Tuesday,Winter,1.0,
University West Blvd,6,Tuesday,Winter,2.0,5.0
University West Blvd,6,Wednesday,Fall,0.0,7.0
University West Blvd,6,Wednesday,Fall,1.0,
University West Blvd,6,Wednesday,Fall,2.0,20.0
University West Blvd,6,Wednesday,Spring,0.0,1.0
University West Blvd,6,Wednesday,Spring,1.0,0.0
University West Blvd,6,Wednesday,Spring,2.0,2.0
University West Blvd,6,Wednesday,Summer,0.0,5.0
University West Blvd,6,Wednesday,Summer,1.0,2.0
University West Blvd,6,Wednesday,Summer,2.0,
University West Blvd,6,Wednesday,Winter,0.0,9.0
University West Blvd,6,Wednesday,Winter,1.0,
University West Blvd,6,Wednesday,Winter,2.0,4.0
University West Blvd,6,Thursday,Fall,0.0,5.0
University West Blvd,6,Thursday,Fall,1.0,
University West Blvd,6,Thursday,Fall,2.0,16.0
University West Blvd,6,Thursday,Spring,0.0,1.0
University West Blvd,6,Thursday,Spring,1.0,0.0
University West Blvd,6,Thursday,Spring,2.0,4.0
University West Blvd,6,Thursday,Summer,0.0,6.0
University West Blvd,6,Thursday,Summer,1.0,3.0
University West Blvd,6,Thursday,Summer,2.0,
University West Blvd,6,Thursday,Winter,0.0,8.0
University West Blvd,6,Thursday,Winter,1.0,
University West Blvd,6,Thursday,Winter,2.0,7.0
University West Blvd,6,Friday,Fall,0.0,6.0
University West Blvd,6,Friday,Fall,1.0,
University West Blvd,6,Friday,Fall,2.0,15.0
University West Blvd,6,Friday,Spring,0.0,2.0
University West Blvd,6,Friday,Spring,1.0,1.0
University West Blvd,6,Friday,Spring,2.0,5.0
University West Blvd,6,Friday,Summer,0.0,5.0
University West Blvd,6,Friday,Summer,1.0,4.0
University West Blvd,6,Friday,Summer,2.0,
University West Blvd,6,Friday,Winter,0.0,8.0
University West Blvd,6,Friday,Winter,1.0,
University West Blvd,6,Friday,Winter,2.0,8.0
University West Blvd,6,Saturday,Fall,0.0,10.0
University West Blvd,6,Saturday,Fall,1.0,
University West Blvd,6,Saturday,Fall,2.0,18.0
University West Blvd,6,Saturday,Spring,0.0,1.0
University West Blvd,6,Saturday,Spring,1.0,0.0
University West Blvd,6,Saturday,Spring,2.0,4.0
University West Blvd,6,Saturday,Summer,0.0,5.0
University West Blvd,6,Saturday,Summer,1.0,4.0
University West Blvd,6,Saturday,Summer,2.0,
University West Blvd,6,Saturday,Winter,0.0,9.0
University West Blvd,6,Saturday,Winter,1.0,
University West Blvd,6,Saturday,Winter,2.0,8.0
University West Blvd,6,Sunday,Fall,0.0,7.0
University West Blvd,6,Sunday,Fall,1.0,
University West Blvd,6,Sunday,Fall,2.0,20.0
University West Blvd,6,Sunday,Spring,0.0,2.0
University West Blvd,6,Sunday,Spring,1.0,1.0
University West Blvd,6,Sunday,Spring,2.0,5.0
University West Blvd,6,Sunday,Summer,0.0,5.0
University West Blvd,6,Sunday,Summer,1.0,5.0
University West Blvd,6,Sunday,Summer,2.0,
University West Blvd,6,Sunday,Winter,0.0,10.0
University West Blvd,6,Sunday,Winter,1.0,
University West Blvd,6,Sunday,Winter,2.0,12.0
University West Blvd,7,Monday,Fall,0.0,4.0
University West Blvd,7,Monday,Fall,1.0,
University West Blvd,7,Monday,Fall,2.0,20.0
University West Blvd,7,Monday,Spring,0.0,0.0
University West Blvd,7,Monday,Spring,1.0,1.0
University West Blvd,7,Monday,Spring,2.0,3.0
University West Blvd,7,Monday,Summer,0.0,4.0
University West Blvd,7,Monday,Summer,1.0,3.0
University West Blvd,7,Monday,Summer,2.0,
University West Blvd,7,Monday,Winter,0.0,10.0
University West Blvd,7,Monday,Winter,1.0,
University West Blvd,7,Monday,Winter,2.0,10.0
University West Blvd,7,Tuesday,Fall,0.0,
University West Blvd,7,Tuesday,Fall,1.0,
University West Blvd,7,Tuesday,Fall,2.0,23.0
University West Blvd,7,Tuesday,Spring,0.0,2.0
University West Blvd,7,Tuesday,Spring,1.0,2.0
University West Blvd,7,Tuesday,Spring,2.0,4.0
University West Blvd,7,Tuesday,Summer,0.0,8.0
University West Blvd,7,Tuesday,Summer,1.0,5.0
University West Blvd,7,Tuesday,Summer,2.0,
University West Blvd,7,Tuesday,Winter,0.0,8.0
University West Blvd,7,Tuesday,Winter,1.0,
University West Blvd,7,Tuesday,Winter,2.0,7.0
University West Blvd,7,Wednesday,Fall,0.0,7.0
University West Blvd,7,Wednesday,Fall,1.0,
University West Blvd,7,Wednesday,Fall,2.0,22.0
University West Blvd,7,Wednesday,Spring,0.0,2.0
University West Blvd,7,Wednesday,Spring,1.0,1.0
University West Blvd,7,Wednesday,Spring,2.0,3.0
University West Blvd,7,Wednesday,Summer,0.0,6.0
University West Blvd,7,Wednesday,Summer,1.0,4.0
University West Blvd,7,Wednesday,Summer,2.0,
University West Blvd,7,Wednesday,Winter,0.0,9.0
University West Blvd,7,Wednesday,Winter,1.0,
University West Blvd,7,Wednesday,Winter,2.0,6.0
University West Blvd,7,Thursday,Fall,0.0,6.0
University West Blvd,7,Thursday,Fall,1.0,
University West Blvd,7,Thursday,Fall,2.0,19.0
University West Blvd,7,Thursday,Spring,0.0,2.0
University West Blvd,7,Thursday,Spring,1.0,1.0
University West Blvd,7,Thursday,Spring,2.0,5.0
University West Blvd,7,Thursday,Summer,0.0,8.0
University West Blvd,7,Thursday,Summer,1.0,4.0
University West Blvd,7,Thursday,Summer,2.0,
University West Blvd,7,Thursday,Winter,0.0,9.0
University West Blvd,7,Thursday,Winter,1.0,
University West Blvd,7,Thursday,Winter,2.0,9.0
University West Blvd,7,Friday,Fall,0.0,7.0
University West Blvd,7,Friday,Fall,1.0,
University West Blvd,7,Friday,Fall,2.0,17.0
University West Blvd,7,Friday,Spring,0.0,2.0
University West Blvd,7,Friday,Spring,1.0,2.0
University West Blvd,7,Friday,Spring,2.0,6.0
University West Blvd,7,Friday,Summer,0.0,7.0
University West Blvd,7,Friday,Summer,1.0,5.0
University West Blvd,7,Friday,Summer,2.0,
University West Blvd,7,Friday,Winter,0.0,8.0
University West Blvd,7,Friday,Winter,1.0,
University West Blvd,7,Friday,Winter,2.0,9.0
University West Blvd,7,Saturday,Fall,0.0,12.0
University West Blvd,7,Saturday,Fall,1.0,
University West Blvd,7,Saturday,Fall,2.0,20.0
University West Blvd,7,Saturday,Spring,0.0,2.0
University West Blvd,7,Saturday,Spring,1.0,1.0
University West Blvd,7,Saturday,Spring,2.0,4.0
University West Blvd,7,Saturday,Summer,0.0,5.0
University West Blvd,7,Saturday,Summer,1.0,4.0
University West Blvd,7,Saturday,Summer,2.0,
University West Blvd,7,Saturday,Winter,0.0,9.0
University West Blvd,7,Saturday,Winter,1.0,
University West Blvd,7,Saturday,Winter,2.0,9.0
University West Blvd,7,Sunday,Fall,0.0,7.0
University West Blvd,7,Sunday,Fall,1.0,
University West Blvd,7,Sunday,Fall,2.0,21.0
University West Blvd,7,Sunday,Spring,0.0,2.0
University West Blvd,7,Sunday,Spring,1.0,1.0
University West Blvd,7,Sunday,Spring,2.0,5.0
University West Blvd,7,Sunday,Summer,0.0,5.0
University West Blvd,7,Sunday,Summer,1.0,5.0
University West Blvd,7,Sunday,Summer,2.0,
University West Blvd,7,Sunday,Winter,0.0,10.0
University West Blvd,7,Sunday,Winter,1.0,
University West Blvd,7,Sunday,Winter,2.0,12.0
University West Blvd,8,Monday,Fall,0.0,6.0
University West Blvd,8,Monday,Fall,1.0,
University West Blvd,8,Monday,Fall,2.0,22.0
University West Blvd,8,Monday,Spring,0.0,1.0
University West Blvd,8,Monday,Spring,1.0,1.0
University West Blvd,8,Monday,Spring,2.0,5.0
University West Blvd,8,Monday,Summer,0.0,5.0
University West Blvd,8,Monday,Summer,1.0,6.0
University West Blvd,8,Monday,Summer,2.0,
University West Blvd,8,Monday,Winter,0.0,11.0
University West Blvd,8,Monday,Winter,1.0,
University West Blvd,8,Monday,Winter,2.0,9.0
University West Blvd,8,Tuesday,Fall,0.0,
University West Blvd,8,Tuesday,Fall,1.0,
University West Blvd,8,Tuesday,Fall,2.0,24.0
University West Blvd,8,Tuesday,Spring,0.0,2.0
University West Blvd,8,Tuesday,Spring,1.0,3.0
University West Blvd,8,Tuesday,Spring,2.0,6.0
University West Blvd,8,Tuesday,Summer,0.0,10.0
University West Blvd,8,Tuesday,Summer,1.0,8.0
University West Blvd,8,Tuesday,Summer,2.0,
University West Blvd,8,Tuesday,Winter,0.0,10.0
University West Blvd,8,Tuesday,Winter,1.0,
University West Blvd,8,Tuesday,Winter,2.0,10.0
University West Blvd,8,Wednesday,Fall,0.0,17.0
University West Blvd,8,Wednesday,Fall,1.0,
University West Blvd,8,Wednesday,Fall,2.0,23.0
University West Blvd,8,Wednesday,Spring,0.0,2.0
University West Blvd,8,Wednesday,Spring,1.0,1.0
University West Blvd,8,Wednesday,Spring,2.0,4.0
University West Blvd,8,Wednesday,Summer,0.0,8.0
University West Blvd,8,Wednesday,Summer,1.0,6.0
University West Blvd,8,Wednesday,Summer,2.0,
University West Blvd,8,Wednesday,Winter,0.0,10.0
University West Blvd,8,Wednesday,Winter,1.0,
University West Blvd,8,Wednesday,Winter,2.0,7.0
University West Blvd,8,Thursday,Fall,0.0,9.0
University West Blvd,8,Thursday,Fall,1.0,
University West Blvd,8,Thursday,Fall,2.0,22.0
University West Blvd,8,Thursday,Spring,0.0,2.0
University West Blvd,8,Thursday,Spring,1.0,1.0
University West Blvd,8,Thursday,Spring,2.0,7.0
University West Blvd,8,Thursday,Summer,0.0,11.0
University West Blvd,8,Thursday,Summer,1.0,7.0
University West Blvd,8,Thursday,Summer,2.0,
University West Blvd,8,Thursday,Winter,0.0,10.0
University West Blvd,8,Thursday,Winter,1.0,
University West Blvd,8,Thursday,Winter,2.0,12.0
University West Blvd,8,Friday,Fall,0.0,10.0
University West Blvd,8,Friday,Fall,1.0,
University West Blvd,8,Friday,Fall,2.0,21.0
University West Blvd,8,Friday,Spring,0.0,3.0
University West Blvd,8,Friday,Spring,1.0,2.0
University West Blvd,8,Friday,Spring,2.0,8.0
University West Blvd,8,Friday,Summer,0.0,9.0
University West Blvd,8,Friday,Summer,1.0,7.0
University West Blvd,8,Friday,Summer,2.0,
University West Blvd,8,Friday,Winter,0.0,10.0
University West Blvd,8,Friday,Winter,1.0,
University West Blvd,8,Friday,Winter,2.0,12.0
University West Blvd,8,Saturday,Fall,0.0,10.0
University West Blvd,8,Saturday,Fall,1.0,
University West Blvd,8,Saturday,Fall,2.0,25.0
